LG,position_window,n_mean,cm_male_mean,cm_female_mean,cm_sex_averaged_mean,cm_span_male_mean,cm_span_female_mean,cm_mb_male_mean,cm_mb_female_mean,cm_mb_sex_averaged_mean,crossovers_male_mean,crossovers_female_mean,crossovers_sex_averaged_mean,bp_position_mean,windowed_correlation_mean,male_distortion_mean,female_distortion_mean,Mendelian_distortion_mean,n_sum,cm_male_sum,cm_female_sum,cm_sex_averaged_sum,cm_span_male_sum,cm_span_female_sum,cm_mb_male_sum,cm_mb_female_sum,cm_mb_sex_averaged_sum,crossovers_male_sum,crossovers_female_sum,crossovers_sex_averaged_sum,bp_position_sum,windowed_correlation_sum,male_distortion_sum,female_distortion_sum,Mendelian_distortion_sum,window_end
LG5,12,429,1.613,30.9974094292804,16.3052047146402,0,2.688,0,0.000002688,0.000001344,0,0.0124069478908189,0.00620347394540943,12591472.0536131,NA,2.1547,12.33096,12.64374,184041,650.039,12491.956,6570.9975,0,1153.152,0,0.001153152,0.000576576000000001,0,5,2.5,5401741511,0,10.7735,61.6548,63.2187,13000000
LG5,13,206,1.613,32.660824120603,17.1369120603015,0,0.537999999999997,0,0.000000537999999999997,0.000000268999999999998,0,0.0050251256281407,0.00251256281407035,13602726.1213592,NA,2.1547,14.7332,14.492,42436,320.987,6499.504,3410.2455,0,110.827999999999,0,0.000110827999999999,0.0000554139999999997,0,1,0.5,2802161581,0,2.1547,14.7332,14.492,14000000
LG5,14,181,1.613,33.3199024390244,17.4664512195122,0,0.536999999999999,0,0.000000536999999999999,0.0000002685,0,0.00609756097560976,0.00304878048780488,14465377.3812155,NA,2.1547,13.6076,13.5021,32761,264.532,5464.464,2864.498,0,97.1969999999998,0,0.0000971969999999998,0.0000485984999999999,0,1,0.5,2618233306,0,2.1547,13.6076,13.5021,15000000
LG5,15,155,1.613,33.7930620689655,17.7030310344828,0,2.151,0,0.000002151,0.0000010755,0,0.0275862068965517,0.0137931034482759,15420291.0451613,NA,2.1547,11.8396,12.18,24025,233.885,4899.994,2566.9395,0,333.405000000001,0,0.000333405,0.0001667025,0,4,2,2390145112,0,6.4641,35.5188,36.54,16000000
LG5,16,208,1.613,35.8581237113402,18.7355618556701,0,1.613,0,0.000001613,0.0000008065,0,0.0154639175257732,0.0077319587628866,16568811.4759615,NA,2.1547,10.1939866666667,11.0192,43264,312.922,6956.476,3634.699,0,335.504,0,0.000335504,0.000167752,0,3,1.5,3446312787,0,6.4641,30.58196,33.0576,17000000
LG5,17,182,1.613,37.4107630057803,19.5118815028902,0,1.613,0,0.000001613,0.0000008065,0,0.0173410404624277,0.00867052023121387,17441251.3626374,NA,2.1547,8.68474666666667,10.0033166666667,33124,279.049,6472.062,3375.5555,0,293.566,0,0.000293566,0.000146783,0,3,1.5,3174307748,0,6.4641,26.05424,30.00995,18000000
LG5,18,134,1.613,39.1397333333333,20.3763666666667,0,1.075,0,0.000001075,0.000000537499999999998,0,0.0166666666666667,0.00833333333333333,18291098.261194,NA,2.1547,9.117935,10.62415,17956,193.56,4696.768,2445.164,0,144.049999999999,0,0.000144049999999999,0.0000720249999999997,0,2,1,2451007167,0,4.3094,18.23587,21.2483,19000000
LG5,19,287,1.613,41.1553709090909,21.3841854545455,0,2.15000000000001,0,0.00000215000000000001,0.000001075,0,0.0145454545454545,0.00727272727272727,19545107.445993,NA,2.1547,10.03703,11.47015,82369,443.575,11317.727,5880.651,0,617.050000000002,0,0.000617050000000002,0.000308525000000001,0,4,2,5609445837,0,8.6188,40.14812,45.8806,20000000
LG5,20,253,1.613,46.4593089430894,24.0361544715447,0,6.98999999999999,0,0.00000698999999999999,0.000003495,0,0.0528455284552846,0.0264227642276423,20612113.3438735,NA,2.1547,9.6452925,10.9237575,64009,396.798,11428.99,5912.894,0,1768.47,0,0.00176847,0.000884234999999999,0,13,6.5,5214864676,0,8.6188,38.58117,43.69503,21000000
LG5,21,259,2.14649790794979,49.7096192468619,25.9280585774059,0.538,1.075,0.000000538,0.000001075,0.0000008065,0.00418410041841004,0.00836820083682008,0.00627615062761506,21518835.3243243,0.173916284972993,1.88134,9.26734333333333,10.5758266666667,67081,513.013,11880.599,6196.806,139.342,278.425000000001,0.000139342,0.000278425000000001,0.0002088835,1,2,1.5,5573378349,45.0443178080051,5.64402,27.80203,31.72748,22000000
LG5,22,350,2.151,51.6393516819572,26.8951758409786,0,3.763,0,0.000003763,0.0000018815,0,0.0214067278287462,0.0107033639143731,22557181.5257143,NA,1.74466,8.976045,9.89645833333333,122500,703.377,16886.068,8794.7225,0,1317.05,0,0.00131705,0.000658525000000001,0,7,3.5,7895013534,0,10.46796,53.85627,59.37875,23000000
LG5,23,282,2.151,53.9999761904762,28.0754880952381,0,0.538000000000004,0,0.000000538000000000004,0.000000268999999999998,0,0.00396825396825397,0.00198412698412698,23598033.0141844,NA,1.74466,8.66971,9.49094,79524,542.052,13607.994,7075.023,0,151.716000000001,0,0.000151716000000001,0.0000758579999999995,0,1,0.5,6654645310,0,1.74466,8.66971,9.49094,24000000
LG5,24,31,2.151,54.301,28.226,0,0,0,0,0,0,0,0,24411315.2258065,NA,NA,NA,NA,961,62.379,1574.729,818.554,0,0,0,0,0,0,0,0,756750772,0,0,0,0,25000000
LG5,25,303,2.151,55.088325,28.6196625,0,3.226,0,0.000003226,0.000001613,0,0.0214285714285714,0.0107142857142857,25469626.8580858,NA,1.74466,8.347172,9.512698,91809,602.28,15424.731,8013.5055,0,977.478,0,0.000977478,0.000488739,0,6,3,7717296938,0,8.7233,41.73586,47.56349,26000000
LG5,26,302,2.151,60.8941228070175,31.5225614035088,0,5.376,0,0.000005376,0.000002688,0,0.0350877192982456,0.0175438596491228,26550799.8211921,NA,1.74466,6.451705,7.5640825,91204,613.035,17354.825,8983.93,0,1623.552,0,0.001623552,0.000811776000000001,0,10,5,8018341546,0,6.97864,25.80682,30.25633,27000000
LG5,27,394,2.2584,64.3205584415584,33.2894792207792,0.537,2.151,0.000000537,0.000002151,0.000001344,0.0025974025974026,0.0103896103896104,0.00649350649350649,27459378.2055838,0.565187022087893,1.908676,7.495786,8.652842,155236,869.484,24763.415,12816.4495,211.578,847.494000000001,0.000211578,0.000847494000000001,0.000529536,1,4,2.5,10818995013,222.68368670263,9.54338,37.47893,43.26421,28000000
LG5,28,329,2.688,65.4174716981132,34.0527358490566,0,2.688,0,0.000002688,0.000001344,0,0.0157232704402516,0.00786163522012579,28488508.8571429,NA,2.1547,9.56616,10.4273,108241,854.784,20802.756,10828.77,0,884.352000000001,0,0.000884352000000001,0.000442176,0,5,2.5,9372719414,0,2.1547,9.56616,10.4273,29000000
LG5,29,174,2.688,67.742,35.215,0,0,0,0,0,0,0,0,29519157.2758621,NA,NA,NA,NA,30276,440.832,11109.688,5775.26,0,0,0,0,0,0,0,0,5136333366,0,0,0,0,30000000
LG5,30,232,2.688,67.742,35.215,0,0,0,0,0,0,0,0,30380178.4181034,NA,NA,NA,NA,53824,599.424,15106.466,7852.945,0,0,0,0,0,0,0,0,7048201393,0,0,0,0,31000000
LG5,31,293,2.688,67.742,35.215,0,0,0,0,0,0,0,0,31476326.8703072,NA,NA,NA,NA,85849,728.448,18358.082,9543.265,0,0,0,0,0,0,0,0,9222563773,0,0,0,0,32000000
LG5,32,128,2.688,67.742,35.215,0,0,0,0,0,0,0,0,32207590.484375,NA,NA,NA,NA,16384,327.936,8264.524,4296.23,0,0,0,0,0,0,0,0,4122571582,0,0,0,0,33000000
LG5,33,80,2.688,67.742,35.215,0,0,0,0,0,0,0,0,33482292.95,NA,NA,NA,NA,6400,201.6,5080.65,2641.125,0,0,0,0,0,0,0,0,2678583436,0,0,0,0,34000000
LG5,34,151,2.688,68.6655915492958,35.6767957746479,0,1.07499999999999,0,0.00000107499999999999,0.000000537499999999994,0,0.0140845070422535,0.00704225352112676,34608864.1986755,NA,2.1547,7.81837,9.08155,22801,381.696,9750.514,5066.105,0,162.324999999998,0,0.000162324999999998,0.0000811624999999991,0,2,1,5225938494,0,2.1547,7.81837,9.08155,35000000
LG5,35,250,3.10466382978723,69.3160808510638,36.2103723404255,0.538,0.538000000000011,0.000000538,0.000000538000000000011,0.000000538000000000004,0.00425531914893617,0.00425531914893617,0.00425531914893617,35606758.924,0.517480480909051,2.381475,7.01191,8.81424,62500,729.596,16289.279,8509.4375,134.5,134.500000000003,0.0001345,0.000134500000000003,0.000134500000000001,1,1,1,8901689731,129.370120227263,4.76295,14.02382,17.62848,36000000
LG5,36,188,3.30764912280702,69.355,36.3313245614035,0.537,0,0.000000537,0,0.000000268500000000003,0.00584795321637427,0,0.00292397660818713,36475345.212766,NA,2.1547,7.01191,8.48017,35344,565.608,11859.705,6212.6565,100.956,0,0.000100956,0,0.0000504780000000006,1,0,0.5,6857364900,0,2.1547,7.01191,8.48017,37000000
LG5,37,54,3.763,69.355,36.559,0,0,0,0,0,0,0,0,37428528.6851852,NA,NA,NA,NA,2916,176.861,3259.685,1718.273,0,0,0,0,0,0,0,0,2021140549,0,0,0,0,38000000
LG5,38,141,3.763,69.355,36.559,0,0,0,0,0,0,0,0,38441358.2269504,NA,NA,NA,NA,19881,496.716,9154.86,4825.788,0,0,0,0,0,0,0,0,5420231510,0,0,0,0,39000000
LG5,39,44,4.28787804878049,69.355,36.8214390243902,1.076,0,0.000001076,0,0.000000537999999999997,0.0487804878048781,0,0.024390243902439,39485641.5681818,NA,1.561355,7.01191,7.6419,1936,175.803,2843.555,1509.679,47.344,0,0.000047344,0,0.0000236719999999999,2,0,1,1737368229,0,3.12271,14.02382,15.2838,40000000
LG5,40,114,4.839,69.355,37.097,0,0,0,0,0,0,0,0,40436888.1754386,NA,NA,NA,NA,12996,522.612,7490.34,4006.476,0,0,0,0,0,0,0,0,4609805252,0,0,0,0,41000000
LG5,41,163,5.05868181818182,69.355,37.2068409090909,0.537,0,0.000000537,0,0.000000268500000000003,0.00649350649350649,0,0.00324675324675325,41540416.607362,NA,1.74466,7.01191,7.95984,26569,779.037,10680.67,5729.8535,87.531,0,0.000087531,0,0.0000437655000000005,1,0,0.5,6771087907,0,1.74466,7.01191,7.95984,42000000
LG5,42,144,5.56313043478261,69.355,37.4590652173913,0.537999999999999,0,0.000000537999999999999,0,0.000000268999999999998,0.0072463768115942,0,0.0036231884057971,42516160.0069444,NA,2.1547,7.01191,8.48017,20736,767.712,9570.99,5169.351,77.4719999999999,0,0.0000774719999999999,0,0.0000387359999999998,1,0,0.5,6122327041,0,2.1547,7.01191,8.48017,43000000
LG5,43,199,6.2149378238342,69.355,37.7849689119171,1.075,0,0.000001075,0,0.000000537500000000001,0.0103626943005181,0,0.00518134715025907,43403342.1859296,NA,2.85684,7.01191,9.437885,39601,1199.483,13385.515,7292.499,213.925,0,0.000213925,0,0.0001069625,2,0,1,8637265095,0,5.71368,14.02382,18.87577,44000000
LG5,44,73,7.96214705882353,69.355,38.6585735294118,1.076,0,0.000001076,0,0.000000537999999999997,0.0294117647058824,0,0.0147058823529412,44649503.9863014,NA,2.381475,7.01191,8.78571,5329,541.426,4716.14,2628.783,78.548,0,0.000078548,0,0.0000392739999999998,2,0,1,3259413791,0,4.76295,14.02382,17.57142,45000000
LG5,45,116,8.66836842105263,69.355,39.0116842105263,1.075,0,0.000001075,0,0.000000537500000000001,0.0263157894736842,0,0.0131578947368421,45459485.7241379,NA,1.88134,7.01191,8.07106333333333,13456,988.194,7906.47,4447.332,124.7,0,0.0001247,0,0.0000623500000000002,3,0,1.5,5273300344,0,5.64402,21.03573,24.21319,46000000
LG5,46,62,9.14,69.355,39.2475,0,0,0,0,0,0,0,0,46441509.9677419,NA,NA,NA,NA,3844,493.56,3745.17,2119.365,0,0,0,0,0,0,0,0,2879373618,0,0,0,0,47000000
LG5,47,65,9.14,69.355,39.2475,0,0,0,0,0,0,0,0,47482852.2,NA,NA,NA,NA,4225,566.68,4300.01,2433.345,0,0,0,0,0,0,0,0,3086385393,0,0,0,0,48000000
LG5,48,109,9.14,69.355,39.2475,0,0,0,0,0,0,0,0,48456313.706422,NA,NA,NA,NA,11881,932.28,7074.21,4003.245,0,0,0,0,0,0,0,0,5281738194,0,0,0,0,49000000
LG5,49,86,9.70461538461538,69.355,39.5298076923077,1.075,0,0.000001075,0,0.000000537500000000001,0.0256410256410256,0,0.0128205128205128,49468312.0116279,NA,1.561355,7.01191,7.595235,7396,756.96,5409.69,3083.325,92.4499999999999,0,0.0000924499999999999,0,0.0000462250000000001,2,0,1,4254274833,0,3.12271,14.02382,15.19047,50000000
LG5,50,82,10.215,69.355,39.785,0,0,0,0,0,0,0,0,50385361.9390244,NA,NA,NA,NA,6724,715.05,4854.85,2784.95,0,0,0,0,0,0,0,0,4131599679,0,0,0,0,51000000
LG5,51,37,10.215,69.355,39.785,0,0,0,0,0,0,0,0,51360458.5675676,NA,NA,NA,NA,1369,367.74,2496.78,1432.26,0,0,0,0,0,0,0,0,1900336967,0,0,0,0,52000000
LG5,52,15,10.215,69.355,39.785,0,0,0,0,0,0,0,0,52666370.4666667,NA,NA,NA,NA,225,61.29,416.13,238.71,0,0,0,0,0,0,0,0,789995557,0,0,0,0,53000000
LG5,53,30,10.5458076923077,69.355,39.9504038461538,1.613,0,0.000001613,0,0.0000008065,0.115384615384615,0,0.0576923076923077,53727398.1333333,NA,1.39249,7.01191,7.31118666666667,900,274.191,1803.23,1038.7105,48.39,0,0.00004839,0,0.000024195,3,0,1.5,1611821944,0,4.17747,21.03573,21.93356,54000000
LG5,54,71,12.3077692307692,69.355,40.8313846153846,1.613,0,0.000001613,0,0.0000008065,0.0461538461538462,0,0.0230769230769231,54552003.084507,NA,1.766375,7.01191,7.893895,5041,800.005,4508.075,2654.04,114.523,0,0.000114523,0,0.0000572615,3,0,1.5,3873192219,0,3.53275,14.02382,15.78779,55000000
LG5,55,133,13.9076279069767,69.5673023255814,41.7374651162791,1.075,0.536999999999992,0.000001075,0.000000536999999999992,0.000000805999999999997,0.0155038759689922,0.00775193798449612,0.0116279069767442,55364736.8045113,0.962014317942479,0.914746,6.631025,6.25698,17689,1794.084,8974.182,5384.133,142.975,71.4209999999989,0.000142975,0.0000714209999999989,0.000107198,2,1,1.5,7363509995,127.94790428635,1.829492,13.26205,12.51396,56000000
LG5,56,125,15.8716239316239,69.892,42.881811965812,2.688,0,0.000002688,0,0.000001344,0.0427350427350427,0,0.0213675213675214,56365059.656,NA,0.7855295,6.25014,5.77457,15625,1856.98,8177.364,5017.172,336,0,0.000336,0,0.000168,5,0,2.5,7045632457,0,3.142118,25.00056,23.09828,57000000
LG5,57,73,17.5410447761194,69.892,43.7165223880597,1.613,0,0.000001613,0,0.0000008065,0.0447761194029851,0,0.0223880597014925,57486442.8493151,NA,0.0860281,6.25014,4.09001,5329,1175.25,4682.764,2929.007,117.749,0,0.000117749,0,0.0000588745,3,0,1.5,4196510328,0,0.0860281,6.25014,4.09001,58000000
LG5,58,97,19.2220112359551,70.8407528089888,45.0313820224719,0.538,2.15100000000001,0.000000538,0.00000215100000000001,0.0000013445,0.0112359550561798,0.0449438202247191,0.0280898876404494,58320751.7113402,0.626418574759202,0.037636375,6.2834675,4.141655,9409,1710.759,6304.827,4007.793,52.186,208.647000000001,0.000052186,0.000208647000000001,0.0001304165,1,4,2.5,5657112916,60.7626017516426,0.1505455,25.13387,16.56662,59000000
LG5,59,83,20.6235466666667,72.043,46.3332733333333,1.613,0,0.000001613,0,0.0000008065,0.0533333333333333,0,0.0266666666666667,59515198.4216867,NA,0.0107529,4.85991,2.531155,6889,1546.766,5403.225,3474.9955,133.879,0,0.000133879,0,0.0000669395,4,0,2,4939761469,0,0.0430116,19.43964,10.12462,60000000
LG5,60,48,22.1052093023256,72.043,47.0741046511628,2.151,0,0.000002151,0,0.00000107550000000001,0.0930232558139535,0,0.0465116279069767,60384841.0208333,NA,0.13980505,4.85991,1.78404,2304,950.524,3097.849,2024.1865,103.248,0,0.000103248,0,0.0000516240000000002,4,0,2,2898472369,0,0.2796101,9.71982,3.56808,61000000
LG5,61,58,25.2229361702128,73.4614893617021,49.3422127659574,2.688,1.613,0.000002688,0.000001613,0.00000215049999999999,0.106382978723404,0.0638297872340425,0.0851063829787234,61566018.637931,0.726172255483394,0.0537702833333333,3.19558166666667,1.40744166666667,3364,1185.478,3452.69,2319.084,155.904,93.554,0.000155904,0.000093554,0.000124729,5,3,4,3570829081,42.1179908180369,0.3226217,19.17349,8.44465,62000000
LG5,62,127,28.6146601941748,73.656,51.1353300970874,3.764,0,0.000003764,0,0.00000188200000000001,0.0679611650485437,0,0.0339805825242718,62411806.6220472,NA,0.05376695,3.10543,1.19574,16129,2947.31,7586.568,5266.939,478.028,0,0.000478028,0,0.000239014000000001,7,0,3.5,7926299441,0,0.2150678,12.42172,4.78296,63000000
LG5,63,129,30.3533534482759,73.656,52.0046767241379,0.536999999999999,0,0.000000536999999999999,0,0.000000268499999999996,0.00862068965517241,0,0.00431034482758621,63413712.3488372,NA,0.0860281,3.10543,1.11061,16641,3520.989,8544.096,6032.5425,69.2729999999999,0,0.0000692729999999999,0,0.0000346364999999995,1,0,0.5,8180368893,0,0.0860281,3.10543,1.11061,64000000
LG5,64,174,32.5775540540541,73.656,53.116777027027,2.688,0,0.000002688,0,0.000001344,0.0337837837837838,0,0.0168918918918919,64562209.1666667,NA,0.18821545,3.10543,1.02304675,30276,4821.478,10901.088,7861.283,467.712,0,0.000467712,0,0.000233856,5,0,2.5,11233824395,0,0.7528618,12.42172,4.092187,65000000
LG5,65,103,33.7589166666667,73.656,53.7074583333333,1.076,0,0.000001076,0,0.000000537999999999997,0.0208333333333333,0,0.0104166666666667,65372867.4563107,NA,0.441043,3.10543,0.6227085,10609,3240.856,7070.976,5155.916,110.828,0,0.000110828,0,0.0000554139999999997,2,0,1,6733405348,0,0.882086,6.21086,1.245417,66000000
LG5,66,89,36.4383,73.656,55.04715,3.763,0,0.000003763,0,0.0000018815,0.0875,0,0.04375,66551453.7303371,NA,0.545164033333333,3.10543,0.834298666666667,7921,2915.064,5892.48,4403.772,334.907,0,0.000334907,0,0.0001674535,7,0,3.5,5923079382,0,1.6354921,9.31629,2.502896,67000000
LG5,67,65,38.5389523809524,73.656,56.0974761904762,2.151,0,0.000002151,0,0.00000107550000000001,0.0634920634920635,0,0.0317460317460317,67316830.3692308,NA,0.293988666666667,3.10543,1.44068333333333,4225,2427.954,4640.328,3534.141,139.815,0,0.000139815,0,0.0000699075000000003,4,0,2,4375593974,0,0.881966,9.31629,4.32205,68000000
LG5,68,95,41.2904,73.656,57.4732,0.538000000000004,0,0.000000538000000000004,0,0.000000268999999999998,0.0235294117647059,0,0.0117647058823529,68489637.9789474,NA,0.268887,3.10543,1.4868,9025,3509.684,6260.76,4885.222,51.1100000000004,0,0.0000511100000000004,0,0.0000255549999999998,2,0,1,6506515608,0,0.537774,6.21086,2.9736,69000000
LG5,69,54,41.398,73.656,57.527,0,0,0,0,0,0,0,0,69631832.2037037,NA,NA,NA,NA,2916,2028.502,3609.144,2818.823,0,0,0,0,0,0,0,0,3760118939,0,0,0,0,70000000
LG5,70,44,41.908225,73.656,57.7821125,1.075,0,0.000001075,0,0.000000537500000000001,0.05,0,0.025,70571043.0681818,NA,0.441043,3.10543,1.302365,1936,1676.329,2946.24,2311.2845,47.2999999999998,0,0.0000472999999999998,0,0.0000236500000000001,2,0,1,3105125895,0,0.882086,6.21086,2.60473,71000000
LG5,71,183,42.6169718309859,73.656,58.136485915493,0.538000000000004,0,0.000000538000000000004,0,0.000000268999999999998,0.00704225352112676,0,0.00352112676056338,71506556.3005465,NA,0.193582,3.10543,1.25586,33489,6051.61,10459.152,8255.381,98.4540000000007,0,0.0000984540000000007,0,0.0000492269999999997,1,0,0.5,13085699803,0,0.193582,3.10543,1.25586,72000000
LG5,72,96,43.4918023255814,73.656,58.5739011627907,0.536999999999999,0,0.000000536999999999999,0,0.000000268500000000003,0.0116279069767442,0,0.00581395348837209,72489641.5520833,NA,0.0860281,3.10543,1.67672,9216,3740.295,6334.416,5037.3555,51.5519999999999,0,0.0000515519999999999,0,0.0000257760000000003,1,0,0.5,6959005589,0,0.0860281,3.10543,1.67672,73000000
LG5,73,114,43.7467207207207,73.656,58.7013603603604,0.537999999999997,0,0.000000537999999999997,0,0.000000268999999999998,0.00900900900900901,0,0.0045045045045045,73561677.4210526,NA,0.193582,3.10543,1.70743,12996,4855.886,8175.816,6515.851,61.3319999999996,0,0.0000613319999999996,0,0.0000306659999999998,1,0,0.5,8386031226,0,0.193582,3.10543,1.70743,74000000
LG5,74,10,44.624,73.656,59.14,0,0,0,0,0,0.125,0,0.0625,74528204.1,NA,0.344192,3.10543,1.80002,100,356.992,589.248,473.12,0,0,0,0,0,1,0,0.5,745282041,0,0.344192,3.10543,1.80002,75000000
LG5,75,109,45.7480808080808,73.656,59.7020404040404,1.613,0,0.000001613,0,0.0000008065,0.0303030303030303,0,0.0151515151515152,75551866.3394495,NA,0.243785333333333,3.10543,1.40982,11881,4529.06,7291.944,5910.502,175.817,0,0.000175817,0,0.0000879085,3,0,1.5,8235153431,0,0.731356,9.31629,4.22946,76000000
LG5,76,117,46.4773714285714,73.656,60.0666857142857,0.536999999999999,0,0.000000536999999999999,0,0.000000268500000000003,0.00952380952380952,0,0.00476190476190476,76573519.7179487,NA,0.344192,3.10543,1.26617,13689,4880.124,7733.88,6307.002,62.8289999999999,0,0.0000628289999999999,0,0.0000314145000000004,1,0,0.5,8959101807,0,0.344192,3.10543,1.26617,77000000
LG5,77,86,46.774,73.8126329113924,60.2933164556962,0,0.537999999999997,0,0.000000537999999999997,0.000000268999999999998,0,0.0126582278481013,0.00632911392405063,77230391.3604651,NA,0.344192,2.60825,0.895323,7396,3695.146,5831.198,4763.172,0,46.2679999999997,0,0.0000462679999999997,0.0000231339999999999,0,1,0.5,6641813657,0,0.344192,2.60825,0.895323,78000000
LG5,78,25,46.774,74.194,60.484,0,0,0,0,0,0,0,0,78599884.04,NA,NA,NA,NA,625,1122.576,1780.656,1451.616,0,0,0,0,0,0,0,0,1964997101,0,0,0,0,79000000
LG5,79,47,47.6423333333333,74.194,60.9181666666667,1.613,0,0.000001613,0,0.0000008065,0.0769230769230769,0,0.0384615384615385,79512829.6595745,NA,0.13980505,2.60825,1.753725,2209,1858.051,2893.566,2375.8085,75.811,0,0.000075811,0,0.0000379055,3,0,1.5,3737102994,0,0.2796101,5.2165,3.50745,80000000
LG5,80,3,48.387,74.194,61.2905,0,0,0,0,0,0,0,0,80432453.3333333,NA,NA,NA,NA,9,145.161,222.582,183.8715,0,0,0,0,0,0,0,0,241297360,0,0,0,0,81000000
LG5,81,20,48.387,74.194,61.2905,0,0,0,0,0,0,0,0,81523748.25,NA,NA,NA,NA,400,967.74,1483.88,1225.81,0,0,0,0,0,0,0,0,1630474965,0,0,0,0,82000000
LG5,82,9,48.387,74.194,61.2905,0,0,0,0,0,0,0,0,82574215,NA,NA,NA,NA,81,387.096,593.552,490.324,0,0,0,0,0,0,0,0,743167935,0,0,0,0,83000000
LG5,83,15,48.387,74.194,61.2905,0,0,0,0,0,0,0,0,83584679.5333333,NA,NA,NA,NA,225,725.805,1112.91,919.3575,0,0,0,0,0,0,0,0,1253770193,0,0,0,0,84000000
LG5,84,23,48.387,74.194,61.2905,0,0,0,0,0,0,0,0,84602235.4347826,NA,NA,NA,NA,529,629.031,964.522,796.7765,0,0,0,0,0,0,0,0,1945851415,0,0,0,0,85000000
LG5,85,16,48.387,74.194,61.2905,0,0,0,0,0,0,0,0,85393322.9375,NA,NA,NA,NA,256,774.192,1187.104,980.648,0,0,0,0,0,0,0,0,1366293167,0,0,0,0,86000000
LG5,87,34,48.387,74.194,61.2905,0,0,0,0,0,0,0,0,87346595.1176471,NA,NA,NA,NA,1156,1451.61,2225.82,1838.715,0,0,0,0,0,0,0,0,2969784234,0,0,0,0,88000000
LG5,88,17,48.387,74.6681176470588,61.5275588235294,0,1.61199999999999,0,0.00000161199999999999,0.000000805999999999997,0,0.176470588235294,0.0882352941176471,88433427.3529412,NA,0.193582,1.37805,1.06225,289,822.579,1269.358,1045.9685,0,27.4039999999999,0,0.0000274039999999999,0.000013702,0,3,1.5,1503368265,0,0.193582,1.37805,1.06225,89000000
LG5,89,16,48.387,76.2722666666667,62.3296333333333,0,0.537999999999997,0,0.000000537999999999997,0.000000268999999999998,0,0.0666666666666667,0.0333333333333333,89588542.375,NA,0.193582,1.05476,1.24087,256,725.805,1144.084,934.9445,0,8.60799999999995,0,0.00000860799999999995,0.00000430399999999997,0,1,0.5,1433416678,0,0.193582,1.05476,1.24087,90000000
LG5,90,45,48.387,76.344,62.3655,0,0,0,0,0,0,0,0,90590810.8,NA,NA,NA,NA,2025,1451.61,2290.32,1870.965,0,0,0,0,0,0,0,0,4076586486,0,0,0,0,91000000
LG5,91,7,48.387,76.344,62.3655,0,0,0,0,0,0,0,0,91070541.4285714,NA,NA,NA,NA,49,338.709,534.408,436.5585,0,0,0,0,0,0,0,0,637493790,0,0,0,0,92000000
LG5,92,29,48.387,76.344,62.3655,0,0,0,0,0,0,0,0,92614339.1034483,NA,NA,NA,NA,841,1112.901,1755.912,1434.4065,0,0,0,0,0,0,0,0,2685815834,0,0,0,0,93000000
LG5,93,26,48.387,76.7744,62.5807,0,0.538000000000011,0,0.000000538000000000011,0.000000269000000000005,0,0.04,0.02,93628668.3846154,NA,0.193582,0.774732,0.8782,676,1209.675,1919.36,1564.5175,0,13.9880000000003,0,0.0000139880000000003,0.00000699400000000014,0,1,0.5,2434345378,0,0.193582,0.774732,0.8782,94000000
LG5,94,23,48.387,76.882,62.6345,0,0,0,0,0,0,0,0,94537132.3043478,NA,NA,NA,NA,529,1016.127,1614.522,1315.3245,0,0,0,0,0,0,0,0,2174354043,0,0,0,0,95000000
LG5,95,22,48.387,76.882,62.6345,0,0,0,0,0,0,0,0,95225466.6818182,NA,NA,NA,NA,484,629.031,999.466,814.2485,0,0,0,0,0,0,0,0,2094960267,0,0,0,0,96000000
LG5,96,33,48.387,76.882,62.6345,0,0,0,0,0,0,0,0,96550767.9090909,NA,NA,NA,NA,1089,1451.61,2306.46,1879.035,0,0,0,0,0,0,0,0,3186175341,0,0,0,0,97000000
LG5,97,21,48.387,76.882,62.6345,0,0,0,0,0,0,0,0,97579702.5238095,NA,NA,NA,NA,441,629.031,999.466,814.2485,0,0,0,0,0,0,0,0,2049173753,0,0,0,0,98000000
LG5,98,12,48.387,76.882,62.6345,0,0,0,0,0,0,0,0,98242167.8333333,NA,NA,NA,NA,144,580.644,922.584,751.614,0,0,0,0,0,0,0,0,1178906014,0,0,0,0,99000000
LG5,99,54,48.387,76.882,62.6345,0,0,0,0,0,0,0,0,99507529.8518519,NA,NA,NA,NA,2916,1887.093,2998.398,2442.7455,0,0,0,0,0,0,0,0,5373406612,0,0,0,0,100000000
LG5,100,4,48.387,76.882,62.6345,0,0,0,0,0,0,0,0,100158947.75,NA,NA,NA,NA,16,193.548,307.528,250.538,0,0,0,0,0,0,0,0,400635791,0,0,0,0,101000000
